Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,LOW,0,0,0,0,82710000000.0,98150000000.0,36.27,14.74,1.09,1.16,22.64,1.38,17.45,3.24,5.64,7.2,48.63,71310000000.0,87.93,1.0,22910000000.0,5620000000.0,2310000000.0,2.84,,729000000.0,0.91,16219999999.999998,445.2,0.98,4.55,6190000000.0,3210000000.0,1.47,98.84,100.04,4850000.0,802960000.0,799650000.0,0.16,76.73,10720000.0,2.32,1.3,11400000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DLPH,0,0,0,0,1990000000.0,3310000000.0,5.58,6.04,2.41,0.41,6.81,0.68,4.53,7.37,10.99,8.69,113.43,4860000000.0,54.78,-9.2,897000000.0,731000000.0,358000000.0,4.03,141.1,359000000.0,4.05,1530000000.0,350.23,1.4,3.3,419000000.0,328380000.0,,18.47,22.49,1440000.0,88530000.0,88350000.0,0.2,97.24,4980000.0,3.15,,4640000.0
0,0,DNR,0,0,0,0,826220000.0,3630000000.0,2.58,3.1,0.1,0.56,0.86,2.47,4.73,21.9,37.97,,40.05,1470000000.0,3.41,5.3,961200000.0,768510000.0,322700000.0,0.71,37.6,66709999.99999999,0.15,2820000000.0,292.81,,2.13,,,3.55,2.0391,3.442,11540000.0,451490000.0,445160000.0,1.05,91.46,73430000.0,8.06,24.28,70100000.0
0,0,NBL,0,0,0,0,11160000000.0,18240000000.0,,23.82,5.17,2.24,1.19,3.66,5.77,-1.32,20.46,3.0,0.13,4990000000.0,10.32,-0.3,3320000000.0,3160000000.0,-66000000.0,-0.14,,716000000.0,1.5,6620000000.0,63.1,1.01,19.73,2340000000.0,-113750000.0,1.55,22.45,25.48,6500000.0,473080000.0,471720000.0,1.19,99.19,24930000.0,4.39,7.4,23530000.0
0,0,WTW,0,0,0,0,1400000000.0,2920000000.0,6.56,10.96,0.44,0.93,,1.93,6.74,14.78,25.69,18.28,,1510000000.0,22.84,5.7,866410000.0,433050000.0,223750000.0,3.19,-30.5,240500000.0,3.59,1750000000.0,,1.07,-12.08,295590000.0,190770000.0,1.14,29.84,51.31,3910000.0,66959999.99999999,46110000.0,9.02,90.72,10180000.0,4.5,41.34,10410000.0
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,STX,0,0,0,0,13040000000.0,16010000000.000002,8.04,9.83,1.79,1.15,6.78,1.41,6.51,14.77,16.81,13.59,111.92,11340000000.0,39.6,-6.8,3370000000.0,2460000000.0,1680000000.0,5.75,141.5,1360000000.0,4.82,4320000000.0,223.58,1.6,6.83,1900000000.0,1010000000.0,1.92,44.24,44.34,3850000.0,281740000.0,250460000.0,56.34,0.0,20430000.0,4.91,9.15,25380000.0
0,0,USB,0,0,0,0,82500000000.0,127220000000.0,12.45,11.13,1.75,3.96,1.84,6.11,,34.09,42.47,1.53,14.06,20810000000.0,12.74,5.4,21140000000.0,,6780000000.0,4.14,10.3,19420000000.0,12.13,56330000000.0,,,28.01,10560000000.0,,1.21,50.85,51.64,7890000.0,1600000000.0,1470000000.0,0.14,77.35,15420000.0,2.16,0.94,13700000.0
0,0,MWV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MCK,0,0,0,0,22470000000.0,32650000000.0,,8.24,1.47,0.11,2.45,0.15,7.96,-0.15,1.47,3.12,-0.74,213520000000.0,1068.93,4.8,11180000000.0,4099999999.9999995,-319000000.0,-1.58,-48.1,1850000000.0,9.64,9850000000.0,91.25,1.02,47.88,3160000000.0,2200000000.0,1.44,128.53,126.47,1760000.0,191820000.0,191320000.0,0.29,89.31,4330000.0,2.66,2.4,4960000.0
0,0,SWK,0,0,0,0,20310000000.0,25090000000.0,33.62,14.35,1.88,1.45,2.86,1.79,11.41,4.33,12.1,5.49,7.51,13980000000.0,93.89,4.9,4920000000.0,2200000000.0,605200000.0,3.99,,288700000.0,1.91,4200000000.0,53.55,1.14,46.83,1260000000.0,886010000.0,1.36,130.1,130.78,1570000.0,151360000.0,140190000.0,0.38,89.92,4590000.0,2.46,2.98,4620000.0
0,0,MDLZ,0,0,0,0,67769999999.99999,85460000000.0,20.58,17.51,2.79,2.61,2.66,3.3,18.71,13.03,14.48,3.73,13.11,25940000000.0,17.62,-2.8,10540000000.0,4570000000.0,3380000000.0,2.28,18.4,1120000000.0,0.77,18730000000.0,72.83,0.45,17.67,3950000000.0,2100000000.0,0.75,45.71,43.42,8560000.0,1440000000.0,1440000000.0,0.35,78.7,12820000.0,1.51,0.87,11320000.0
0,0,KR,0,0,0,0,23070000000.0,37390000000.0,6.62,12.8,2.32,0.19,3.02,0.3,7.57,2.98,1.96,4.04,53.25,124100000000.0,149.57,-0.3,27000000000.0,4940000000.0,3670000000.0,4.37,-20.2,429000000.0,0.54,15020000000.0,197.35,0.73,9.59,4090000000.0,1370000000.0,0.77,28.63,29.21,6760000.0,797740000.0,791690000.0,0.63,84.61,44960000.0,7.99,5.3,41470000.0
0,0,PDCO,0,0,0,0,2120000000.0,2810000000.0,27.45,14.65,7.2,0.38,1.43,0.51,13.01,1.38,2.39,2.36,5.19,5540000000.0,59.9,1.6,1200000000.0,215800000.0,76570000.0,0.83,-71.3,117430000.0,1.26,783770000.0,53.22,1.8,15.87,215230000.0,461480000.0,1.76,22.48,23.16,1220000.0,93370000.0,83050000.0,12.52,98.04,13180000.0,18.03,18.26,13550000.0
0,0,PFG,0,0,0,0,14360000000.0,14350000000.0,9.62,8.58,1.63,1.01,1.27,1.01,7.21,10.86,12.53,0.45,12.49,14240000000.0,49.81,16.5,5920000000.0,1990000000.0,1550000000.0,5.36,-71.9,3720000000.0,13.37,3320000000.0,28.03,2.47,40.75,5160000000.0,3650000000.0,1.37,49.93,50.79,1870000.0,278310000.0,277110000.0,0.31,73.93,6630000.0,3.53,2.62,5870000.0
0,0,FDX,0,0,0,0,46990000000.0,62160000000.0,9.78,10.02,1.16,0.68,2.44,0.9,7.19,7.23,7.89,6.55,27.35,68720000000.0,259.8,9.3,17790000000.0,8650000000.0,4970000000.0,18.4,20.6,2120000000.0,8.13,17290000000.0,89.62,1.41,73.91,5350000000.0,195380000.0,1.84,178.92,208.57,2670000.0,261040000.00000003,240610000.0,5.86,72.79,3630000.0,1.86,1.49,3790000.0
0,0,MET,0,0,0,0,43600000000.0,111840000000.0,9.28,7.53,0.85,0.64,0.83,1.65,14.31,7.54,10.99,0.66,9.17,67920000000.0,67.52,-1.0,20360000000.0,7820000000.0,4980000000.0,4.91,-10.8,24600000000.0,25.7,92510000000.0,174.69,1.11,55.02,11740000000.0,2380000000.0,1.05,44.78,44.18,6650000.0,957270000.0,808730000.0,61.88,0.0,12200000.0,2.12,1.41,15190000.0
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SIRI,0,0,0,0,28570000000.0,32909999999.999996,23.19,22.33,3.15,4.95,,5.7,15.67,20.38,31.18,13.63,,5770000000.0,1.29,6.6,3060000000.0,2100000000.0,1180000000.0,0.26,,54430000.0,0.01,6890000000.0,,0.17,-0.42,1880000000.0,954100000.0,0.96,5.94,6.23,26890000.0,4740000000.0,1310000000.0,73.69,17.8,174740000.0,5.88,13.6,248540000.0
0,0,K,0,0,0,0,18840000000.0,27970000000.0,14.3,12.95,4.8,1.39,7.24,2.06,11.63,9.86,13.94,6.92,50.21,13550000000.0,39.04,4.1,4830000000.0,2400000000.0,1340000000.0,3.83,,321000000.0,0.93,8890000000.0,281.51,0.7,7.56,1540000000.0,1020000000.0,0.7,57.58,64.08,2870000.0,343900000.0,275060000.0,0.7,89.1,14810000.0,4.59,5.42,12650000.0
0,0,DLX,0,0,0,0,1970000000.0,2810000000.0,13.99,7.72,1.13,0.99,2.16,1.4,6.06,7.49,18.53,10.25,15.5,2000000000.0,42.65,6.0,1210000000.0,463020000.0,149010000.0,3.16,-32.5,59740000.0,1.37,911860000.0,99.61,1.15,20.5,339320000.0,272570000.0,1.72,47.04,49.47,44600000.0,44600000.0,43160000.0,1.32,92.91,1940000.0,4.02,4.6,1930000.0
0,0,R,0,0,0,0,3290000000.0,9880000000.0,12.0,9.24,0.7,0.39,1.13,1.17,4.87,3.25,7.91,3.39,9.58,8410000000.0,160.51,16.9,1580000000.0,2029999999.9999998,274610000.0,5.17,-83.1,68110000.0,1.28,6620000000.0,227.59,0.68,54.79,1630000000.0,-1060000000.0,2.02,58.91,61.72,53120000.0,53120000.0,52740000.0,2.23,93.36,2790000.0,3.52,6.06,2970000.0
0,0,PH,0,0,0,0,22560000000.0,26960000000.0,16.64,13.98,1.6,1.55,3.88,1.86,10.7,9.69,14.22,8.25,24.82,14520000000.0,109.89,3.0,3580000000.0,2520000000.0,1410000000.0,10.48,455.1,1080000000.0,8.34,5450000000.0,93.58,1.52,44.95,1680000000.0,1580000000.0,1.7,166.53,166.58,129370000.0,129370000.0,128600000.0,0.4,84.58,2049999.9999999998,2.17,1.55,2510000.0
0,0,ATI,0,0,0,0,3610000000.0,4930000000.0,17.79,11.12,0.19,0.89,1.91,1.22,10.18,5.5,8.11,3.84,12.34,4050000000.0,32.32,14.1,630300000.0,484600000.0,222400000.0,1.61,2317.6,382000000.0,3.04,1540000000.0,77.46,2.68,15.0,392800000.0,216610000.0,2.38,27.3,26.36,1480000.0,125680000.0,124330000.0,21.71,0.0,15520000.0,10.04,13.98,16239999.999999998
0,0,NWL,0,0,0,0,7470000000.0,13830000000.0,,10.88,-0.32,0.87,1.38,1.6,12.51,-80.15,8.26,1.75,-69.51,8630000000.0,18.22,-37.5,3000000000.0,1110000000.0,-6760000000.0,-14.6,-87.4,495700000.0,1.1,7020000000.0,132.91,2.33,11.61,680000000.0,-2049999999.9999998,1.28,19.69,20.21,7340000.0,466800000.0,448430000.0,0.68,91.95,37440000.0,6.22,8.63,44470000.0
0,0,ETN,0,0,0,0,35020000000.0,41370000000.0,16.46,12.91,1.82,1.62,2.12,1.91,10.68,9.93,13.75,5.83,12.84,21610000000.0,49.76,4.7,7100000000.0,3880000000.0,2140000000.0000002,4.91,-0.5,440000000.0,1.04,7550000000.0,46.78,1.47,38.02,2660000000.0,2120000000.0,1.48,75.66,76.89,2780000.0,433400000.0,422390000.0,0.27,80.58,8640000.0,3.05,1.98,9400000.0
0,0,NFX,0,0,0,0,,,0.0,,,,,,,,,,,,,,1190000000.0,,,,,,,,,,,,,,8.1061,8.7157,19820000.0,,,,,,,,
0,0,AVB,0,0,0,0,27140000000.0,34000000000.0,27.88,39.05,16.28,11.86,2.55,14.85,23.25,42.57,36.31,2.82,9.27,2290000000.0,16.61,12.4,1520000000.0,1460000000.0,971690000.0,7.05,62.4,91660000.0,0.66,7060000000.0,66.38,0.59,76.97,1300000000.0,1130000000.0,0.83,191.17,183.43,138150000.0,138150000.0,137610000.0,0.3,95.27,2049999.9999999998,3.5,2.04,2089999.9999999998
0,0,DKS,0,0,0,0,3740000000.0,4099999999.9999995,11.49,11.35,29.48,0.43,1.95,0.48,5.53,3.87,5.71,6.55,17.92,8610000000.0,85.96,-4.5,2490000000.0,741000000.0,333260000.0,3.31,2.5,92100000.0,0.94,443660000.0,24.02,1.61,19.49,781300000.0,384710000.0,0.99,36.05,35.54,1940000.0,73760000.0,71300000.0,3.72,112.62,14530000.0,9.15,18.82,14890000.0
0,0,PCG,0,0,0,0,9500000000.0,30110000000.0,,4.35,1.26,0.57,0.75,1.8,5.79,-40.88,12.91,1.87,-42.32,16760000000.000002,32.42,-0.3,5110000000.0,5200000000.0,-6850000000.0,-13.25,,1670000000.0,3.16,22010000000.0,170.54,0.22,24.31,4750000000.0,9640000000.0,-0.57,13.83,31.54,25960000.0,518669999.99999994,526390000.0,0.22,84.69,15470000.0,0.36,3.0,16860000.0
0,0,VAR,0,0,0,0,12290000000.0,11650000000.0,34.34,25.41,4.05,4.12,7.37,3.91,20.75,12.26,16.45,9.19,23.85,2980000000.0,32.64,9.2,1270000000.0,561600000.0,365400000.0,3.94,,656100000.0,7.23,,,1.73,18.39,416800000.0,294580000.0,0.88,130.99,118.2,90780000.0,90780000.0,90520000.0,0.27,94.85,1830000.0,2.71,2.24,2660000.0
0,0,TXT,0,0,0,0,12590000000.0,15500000000.0,11.11,13.15,0.84,0.9,2.43,1.11,9.78,8.75,8.22,4.85,22.55,13970000000.0,55.84,-6.6,2350000000.0,1580000000.0,1220000000.0,4.83,,987000000.0,4.21,3780000000.0,72.88,2.04,22.03,1110000000.0,948120000.0,1.73,52.77,57.84,2009999.9999999998,234680000.0,233780000.0,0.21,84.7,8240000.0,3.98,3.66,6820000.0
0,0,PETS,0,0,0,0,456360000.0,362390000.0,11.08,11.25,1.57,1.59,3.44,1.27,6.64,14.43,18.3,22.38,34.02,286180000.0,14.01,-0.1,97810000.0,54580000.0,41300000.0,2.01,-14.1,93170000.0,4.55,,,5.57,6.49,34260000.0,24730000.0,0.88,22.99,27.69,20480000.0,20480000.0,17900000.0,3.84,104.64,8640000.0,10.09,57.78,8880000.0
0,0,GE,0,0,0,0,86090000000.0,201140000000.0,,11.11,2.36,0.71,2.78,1.65,12.33,-18.38,6.65,1.49,-32.18,121610000000.0,13.99,5.3,23220000000.0,16309999999.999998,-21080000000.0,-2.63,,20070000000.0,2.31,109960000000.0,212.02,1.92,3.56,4250000000.0,27120000000.0,0.98,9.48,9.73,119250000.0,8710000000.0,8690000000.0,0.15,58.51,125960000.0,1.15,1.47,151270000.0
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WDC,0,0,0,0,14760000000.0,21340000000.0,18.56,9.54,-0.97,0.76,1.35,1.1,4.5,4.34,14.49,6.08,7.58,19390000000.0,65.73,-20.7,7710000000.0,4740000000.0,841000000.0,2.73,,4040000000.0,13.88,10610000000.0,97.27,2.24,37.5,3060000000.0,2140000000.0000002,1.71,45.32,48.97,7150000.0,290850000.0,289320000.0,0.35,87.4,20290000.0,2.42,7.86,17890000.0
0,0,CERN,0,0,0,0,18080000000.0,17740000000.0,29.49,19.49,2.31,3.37,3.67,3.31,14.7,11.74,14.44,7.35,12.97,5370000000.0,16.26,3.9,4430000000.0,1210000000.0,630060000.0,1.89,-61.0,775410000.0,2.39,443720000.0,9.0,2.41,15.2,1450000000.0,677650000.0,0.92,55.74,58.59,2430000.0,324360000.0,311510000.0,4.42,83.21,12800000.0,4.56,4.03,11020000.0
0,0,GILD,0,0,0,0,82130000000.0,80240000000.0,15.44,9.26,-2.7,3.71,3.86,3.63,7.68,24.65,40.76,8.42,25.98,22130000000.0,17.05,-2.6,17270000000.0,10450000000.0,5460000000.0,4.17,,30710000000.0,24.08,27320000000.0,126.88,3.38,16.68,8400000000.0,6470000000.0,1.24,67.47,70.1,7770000.0,1280000000.0,1270000000.0,0.68,82.57,12950000.0,1.67,1.0,13430000.0
0,0,X,0,0,0,0,3790000000.0,5230000000.0,3.5,8.76,0.6,0.27,0.91,0.37,3.56,7.86,6.7,5.7,29.64,14180000000.0,80.27,17.8,1870000000.0,1470000000.0,1120000000.0,6.25,272.3,1000000000.0,5.77,2380000000.0,56.65,1.51,24.08,938000000.0,-230250000.0,3.51,22.32,25.11,9460000.0,173220000.0,171930000.0,1.25,70.56,14380000.0,1.28,8.19,14500000.0
0,0,ABC,0,0,0,0,16820000000.0,19240000000.0,14.61,10.81,1.26,0.1,5.51,0.11,8.91,0.69,0.94,2.7,37.94,172870000000.0,799.18,12.2,4580000000.0,2160000000.0,1190000000.0,5.45,-54.3,2540000000.0,12.03,4670000000.0,147.65,0.94,14.45,1880000000.0,945800000.0,1.39,82.59,85.17,1410000.0,211090000.0,153740000.0,27.13,67.9,5970000.0,3.9,3.86,4360000.0
0,0,V,0,0,0,0,325060000000.0,335520000000.0,31.82,24.02,1.76,15.29,11.38,15.79,23.51,50.61,65.68,12.57,31.87,21250000000.0,9.55,13.2,19920000000.0,14270000000.0,10380000000.0,4.65,18.0,11750000000.0,5.35,16629999999.999998,48.78,1.5,13.01,13190000000.0,11000000000.0,0.85,141.41,140.56,9660000.0,1750000000.0,1740000000.0,0.09,95.04,27980000.0,3.31,1.59,29940000.0
0,0,HUM,0,0,0,0,37580000000.0,31510000000.0,22.8,14.27,1.13,0.66,3.7,0.55,9.45,2.96,5.47,7.4,16.83,56910000000.0,413.95,7.4,11030000000.0,3340000000.0,1680000000.0,12.16,92.9,12370000000.0,91.24,6240000000.0,61.41,1.68,74.95,2170000000.0,-292250000.0,1.05,299.11,313.87,1120000.0,135570000.0,135240000.0,0.22,96.61,2200000.0,2.4,,2049999.9999999998
0,0,LNC,0,0,0,0,12810000000.0,15010000000.0,8.48,6.15,0.64,0.78,0.9,0.91,6.39,9.99,14.27,0.5,10.36,16420000000.000002,76.06,23.5,2260000000.0,2350000000.0,1640000000.0,7.39,-51.0,4300000000.0,21.02,6490000000.0,45.21,10.97,69.71,1940000000.0,-20130000000.0,1.85,59.89,61.46,2160000.0,204290000.0,203090000.0,0.55,86.24,3370000.0,1.79,1.73,3480000.0
0,0,CMA,0,0,0,0,13730000000.0,16469999999.999998,12.0,9.86,0.53,4.13,1.84,4.95,,37.1,49.47,1.73,15.97,3330000000.0,19.82,3.5,3330000000.0,,1230000000.0,7.2,176.8,4019999999.9999995,25.27,6730000000.0,,,46.89,1620000000.0,,1.49,82.79,83.53,2230000.0,159000000.0,157670000.0,0.92,86.13,3060000.0,1.34,2.0,3300000.0
0,0,BK,0,0,0,0,50570000000.0,-15970000000.0,13.03,11.4,1.31,3.08,1.36,-0.97,,26.01,32.75,1.16,10.3,16399999999.999998,16.35,7.3,16399999999.999998,,4070000000.0000005,4.04,-25.0,139970000000.0,146.63,70670000000.0,,,38.62,6000000000.0,,0.87,52.36,50.27,5900000.0,960430000.0,860630000.0,0.0,0.0,20490000.0,3.49,,20730000.0
0,0,SJM,0,0,0,0,11610000000.0,17580000000.0,18.48,12.28,3.71,1.5,1.45,2.28,10.66,8.15,15.74,4.7,7.95,7720000000.0,67.84,5.7,2840000000.0,1650000000.0,628800000.0,5.52,-85.4,206500000.0,1.82,6130000000.0,76.38,0.95,70.49,1180000000.0,782760000.0,0.66,103.99,104.68,1170000.0,113750000.0,109250000.0,4.53,80.47,7350000.0,9.1,7.57,5690000.0
0,0,NEE,0,0,0,0,90050000000.0,130820000000.0,13.57,20.76,3.01,5.38,2.64,7.82,15.28,39.68,26.39,2.74,17.14,16730000000.0,35.35,9.7,9660000000.0,8560000000.000001,6640000000.0,13.88,-81.0,638000000.0,1.33,37710000000.0,99.55,0.36,71.43,6590000000.0,-8240000000.0,0.21,180.76,175.46,2380000.0,478170000.0,477050000.0,0.19,79.15,5200000.0,2.37,1.11,5940000.0
0,0,NTRS,0,0,0,0,20350000000.0,24530000000.0,13.99,12.66,0.98,3.42,2.11,4.12,,26.14,32.88,1.15,15.02,5950000000.0,26.69,4.4,5950000000.0,,1490000000.0,6.64,14.9,11260000000.0,51.57,14660000000.0,,,43.95,1770000000.0,,1.1,90.77,95.2,1440000.0,219010000.0,215500000.0,0.57,80.68,2660000.0,1.91,1.27,2069999.9999999998
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XEL,0,0,0,0,28230000000.0,45370000000.0,22.24,19.75,3.19,2.45,2.31,3.93,12.49,10.93,16.04,2.6,10.65,11540000000.0,22.58,3.0,4160000000.0,3630000000.0,1260000000.0,2.47,13.2,201000000.0,0.39,17250000000.0,141.11,0.69,23.78,3120000000.0,-1220000000.0,0.31,52.59,50.18,4120000.0,514210000.00000006,512740000.0,0.24,77.73,11720000.0,3.47,2.31,14060000.0
0,0,SNDK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FOSL,0,0,0,0,759990000.0,772410000.0,,41.41,1.56,0.3,1.3,0.3,4.17,-0.14,4.62,4.54,-0.16,2540000000.0,51.66,-14.5,,185040000.0,-3480000.0,-0.07,,404250000.0,8.15,396220000.0,67.31,2.08,11.82,248140000.0,301030000.0,-0.28,16.36,19.5,1810000.0,49610000.0,45690000.0,8.84,113.76,19250000.0,8.82,60.17,14770000.0
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MCHP,0,0,0,0,20680000000.0,31090000000.0,66.26,12.95,1.11,4.12,4.01,6.19,19.91,6.53,15.27,3.65,7.86,5020000000.0,21.32,38.3,2420000000.0,1560000000.0,327900000.0,1.32,,436200000.0,1.84,10540000000.0,204.26,2.92,21.78,1630000000.0,642100000.0,1.28,84.16,77.01,3010000.0,236970000.0,231820000.0,7.25,117.7,38470000.0,11.62,21.75,37480000.0
0,0,WGO,0,0,0,0,1010000000.0,1280000000.0,9.45,7.9,0.61,0.49,1.8,0.62,6.93,5.17,7.96,10.49,21.04,2060000000.0,65.24,9.7,299840000.0,184840000.0,106560000.0,3.35,23.4,0.02,0.02,253260000.0,45.51,1.72,17.61,108060000.0,48670000.0,1.19,30.5,29.79,32030000.0,32030000.0,29370000.0,3.11,98.25,3420000.0,5.15,12.65,3520000.0
0,0,LLTC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ITW,0,0,0,0,47140000000.0,53240000000.0,18.9,16.86,4.21,3.19,14.48,3.61,13.1,17.35,24.4,14.23,65.32,14770000000.0,44.08,-1.4,6160000000.0,4059999999.9999995,2560000000.0,7.6,,1500000000.0,4.58,7380000000.0,226.52,1.63,9.92,2810000000.0,2130000000.0,1.26,137.79,135.22,1570000.0,328110000.0,324910000.0,0.2,79.43,6210000.0,3.5,,6170000.0
0,0,T,0,0,0,0,218170000000.0,402080000000.0,10.51,8.23,1.74,1.28,1.18,2.36,7.06,11.34,18.52,4.05,11.88,170760000000.0,25.19,15.2,91340000000.0,56960000000.0,19370000000.0,2.85,-74.5,5210000000.0,0.71,179110000000.0,92.38,0.8,25.28,43600000000.0,19790000000.0,0.81,30.39,31.17,38110000.0,7280000000.0,7280000000.0,0.07,55.54,72710000.0,2.38,,74940000.0
0,0,BIIB,0,0,0,0,64300000000.0,66769999999.99999,15.15,11.12,2.73,4.78,4.94,4.96,9.5,32.94,47.39,16.28,34.91,13450000000.0,65.66,6.6,11640000000.0,7030000000.0,4430000000.0,21.58,,3540000000.0,17.99,5940000000.0,45.56,2.32,66.12,6190000000.0,3810000000.0,1.74,329.71,327.48,1290000.0,196710000.0,196390000.0,0.46,93.43,2740000.0,2.04,1.3,3590000.0
0,0,ETFC,0,0,0,0,12000000000.0,11450000000.0,12.65,10.67,0.52,4.05,2.04,3.87,,35.55,48.29,1.64,15.59,2960000000.0,11.35,12.7,2720000000.0,,1020000000.0,3.88,109.3,3520000000.0,14.41,2300000000.0,34.99,1.43,24.02,1690000000.0,,1.06,48.13,50.27,3070000.0,244320000.0,243710000.0,0.26,95.18,3150000.0,1.0,1.34,3470000.0
0,0,BAX,0,0,0,0,38800000000.0,40350000000.0,25.41,20.35,2.12,3.49,4.98,3.63,15.61,14.6,16.26,6.9,19.25,11130000000.0,20.84,2.4,4830000000.0,2580000000.0,1630000000.0,2.98,,1830000000.0,3.57,3480000000.0,44.49,2.09,15.19,2100000000.0,1010000000.0,1.07,71.97,70.09,3540000.0,512539999.99999994,483640000.0,0.12,88.03,5200000.0,1.44,,5640000.0
0,0,CMCSA,0,0,0,0,175250000000.0,285420000000.0,15.3,12.37,1.04,1.85,2.45,3.02,9.51,12.41,20.11,5.41,16.4,94510000000.0,20.62,26.1,64810000000.0,30020000000.0,11730000000.0,2.53,-83.3,3810000000.0,0.84,111740000000.0,151.38,0.79,15.82,24300000000.0,10570000000.0,1.01,37.1,36.57,21150000.0,4520000000.0,4490000000.0,0.69,84.81,62830000.0,2.78,1.38,64540000.00000001
0,0,NUE,0,0,0,0,18450000000.0,21970000000.0,8.13,10.54,0.92,0.74,1.88,0.88,5.32,9.42,13.18,12.23,25.73,25070000000.0,79.36,23.6,4300000000.0,4130000000.0,2350000000.0,7.42,68.5,1400000000.0,4.58,4380000000.0,42.94,3.08,32.04,2390000000.0,998770000.0,1.69,59.74,59.93,2610000.0,305590000.0,304180000.0,0.52,80.55,5250000.0,1.82,1.66,6720000.0
0,0,LIFE,0,0,0,0,13450000.0,-24700000.0,,-0.49,,,0.34,,0.67,0.0,0.0,-30.51,-71.3,,,,,-36930000.0,-39670000.0,-1.33,,55960000.0,1.86,17810000.0,45.67,5.38,1.3,-36530000.0,-21400000.0,1.71,0.5124,0.6046,30020000.0,30020000.0,20490000.0,87.73,0.0,3.45,3.45,,
0,0,GPS,0,0,0,0,10380000000.0,10370000000.0,10.51,10.67,2.56,0.63,2.89,0.62,5.52,6.05,8.22,10.62,29.95,16579999999.999998,43.06,-3.2,6320000000.0,1880000000.0,1000000000.0,2.59,34.6,1370000000.0,3.62,1250000000.0,35.15,1.96,9.4,1380000000.0,254250000.0,0.45,25.38,26.92,5560000.0,381430000.0,229600000.0,37.49,59.68,26720000.0,7.84,11.48,26770000.0
0,0,TIF,0,0,0,0,11560000000.0,11840000000.0,26.52,19.28,1.96,2.6,3.84,2.66,11.37,9.96,18.36,9.82,14.34,4460000000.0,36.05,3.7,2600000000.0,1040000000.0,443800000.0,3.58,-5.3,655400000.0,5.38,948900000.0,31.4,5.86,24.68,658200000.0,340040000.0,1.35,89.75,103.3,1910000.0,121900000.0,101950000.0,0.94,98.36,7400000.0,4.32,5.99,6130000.0
0,0,MAS,0,0,0,0,11650000000.0,14340000000.0,16.69,13.1,1.23,1.39,,1.72,10.3,8.78,14.8,14.15,622.22,8359999999.999999,27.41,10.1,2740000000.0,1390000000.0,727000000.0,2.37,142.5,559000000.0,1.9,2980000000.0,4317.39,1.64,-0.38,1030000000.0,539630000.0,1.62,34.81,33.62,4230000.0,294490000.0,291880000.0,0.62,95.26,7820000.0,1.73,2.81,9620000.0
0,0,SRCL,0,0,0,0,4420000000.0,7310000000.0,,12.14,2.01,1.27,1.71,2.1,10.21,-7.02,13.19,4.27,-8.92,3490000000.0,40.02,-4.0,1380000000.0,715500000.0,-253300000.0,-2.91,,34300000.0,0.38,2780000000.0,107.16,1.02,28.53,165700000.0,199220000.0,1.97,44.3,48.97,1240000.0,90590000.0,89640000.0,1.23,104.73,7680000.0,7.3,11.39,6670000.0
0,0,TYC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
